code,name,country,latitude,longitude
SPZA,Maria Reiche Neuman Airport,PE,-14.85579967,-74.96589661
SPZO,Alejandro Velasco Astete International Airport,PE,-13.53409958,-71.95439911
SRV,Stony River 2 Airport,US,61.79309845,-156.5859985
SSDO,Dourados Airport,BR,-22.208689,-54.93272
SSHX,Aeródromo de Fazenda Jatobá,BR,-23.91966,-55.3013
SSKZ,Carazinho Airport,BR,-28.32072639,-52.82419205
SSPB,Juvenal Loureiro Cardoso Airport,BR,-26.221306,-52.701015
SSTL,Plínio Alarcom Airport,BR,-20.75799942,-51.6896019
SSUM,Orlando de Carvalho Airport,BR,-23.805216,-53.31654
SSZZ,Fazenda Thauá Airport,BR,-17.720624,-54.4123
SUAA,Ángel S. Adami International Airport,UY,-34.79458237,-56.26454926
SUDU,Santa Bernardina International Airport,UY,-33.36940002,-56.50460052
SULS,Capitan Corbeta CA Curbelo International Airport,UY,-34.85979843,-55.11230087
SUMU,Carrasco General Cesáreo L. Berisso International Airport,UY,-34.844002,-56.040001
SUPE,El Jagüel / Punta del Este Airport,UY,34.91,-54.92
SUSO,Nueva Hesperides International Airport,UY,-31.44409943,-57.9905014
SV02,San Diego De Cabrutica Airport,VE,8.400710106,-65.02120209
SV73,Uverito Airport,VE,8.670550346,-62.62990189
SV74,Aricuaisa Airport,VE,9.577989578,-72.79709625
SV75,Machiques North Airport,VE,10.08040047,-72.55539703
SVAC,Oswaldo Guevara Mujica Airport,VE,9.555580139,-69.24559784
SVAE,Montellano Airport,VE,10.32890034,-72.48639679
SVAJ,Mata de Juajua Airport,VE,8.819709778,-65.8927002
SVAN,Anaco Airport,VE,9.430270195,-64.47640228
SVAS,Armando Schwarck Airport,VE,6.572999954,-66.82150269
SVAX,Los Andes Airport,VE,9.9957304,-72.58309937
SVBC,General José Antonio Anzoategui International Airport,VE,10.12180042,-64.70050049
SVBI,Barinas Airport,VE,8.620160103,-70.22180176
SVBK,Bocono Airport,VE,9.261329651,-70.23390198
SVBL,El Libertador Airbase,VE,10.18130016,-67.57150269
SVBM,Barquisimeto International Airport,VE,10.04030037,-69.37180328
SVBS,Escuela Mariscal Sucre Airport,VE,10.25300026,-67.66149902
SVCB,General Tomas de Heres Airport,VE,8.117630005,-63.54380035
SVCD,Caicara del Orinoco Airport,VE,7.627439976,-66.17160034
SVCE,Zaraza Airport,VE,9.351739883,-65.28510284
SVCG,Casigua El Cubo Airport,VE,8.756620407,-72.54139709
SVCJ,San Carlos Airport,VE,9.654809952,-68.58029938
SVCL,Calabozo Airport,VE,8.923919678,-67.42369843
SVCN,Canaima Airport,VE,6.222300053,-62.85340118
SVCP,General Francisco Bermúdez Airport,VE,10.66889954,-63.26369858
SVCR,José Leonardo Chirinos Airport,VE,11.41310024,-69.69090271
SVCS,Oscar Machado Zuluaga Airport,VE,10.28719997,-66.82530212
SVCU,Cumaná (Antonio José de Sucre) Airport,VE,10.44379997,-64.14299774
SVCZ,Capitán Manuel Ríos Airbase,VE,9.369339943,-66.93630219
SVDW,Ciudad Piar Airport,VE,7.490739822,-63.27709961
SVEB,El Guayabo del Zulia Airport,VE,8.676230431,-72.33930206
SVED,El Dorado Airport,VE,6.715199947,-61.6446991
SVEN,Encontrados Airport,VE,9.033940315,-72.25219727
SVEP,El Palmar Airport,VE,10.1953001,-67.44940186
SVET,El Manteco Airport,VE,7.350460052,-62.53789902
SVEZ,Elorza Airport,VE,7.058460236,-69.50189972
SVFM,Generalissimo Francisco de Miranda Air Base,VE,10.48690033,-66.85230255
SVFU,La Fortuna Airport,VE,7.550700188,-71.47550201
SVGC,La Gran China Airport,VE,9.772299767,-72.48940277
SVGD,Guasdualito Airport,VE,7.205840111,-70.76429749
SVGI,Guiria Airport,VE,10.56639957,-62.31760025
SVGU,Guanare Airport,VE,9.021220207,-69.7609024
SVHD,Hacienda El Calvario Airport,VE,9.898610115,-72.55419922
SVHG,Higuerote Airport,VE,10.4605999,-66.09790039
SVHH,Churuguara Airport,VE,10.81000042,-69.64379883
SVIE,Andrés Miguel Salazar Marcano Airport,VE,10.79419994,-63.98699951
SVJC,Josefa Camejo International Airport,VE,11.77970028,-70.16429901
SVJM,San Juan de Los Morros Airport,VE,9.902420044,-67.38490295
SVLF,La Fria Airport,VE,8.229999542,-72.27110291
SVLM,Las Flores Airport,VE,9.493760109,-62.90570068
SVLO,La Orchila Airport,VE,11.80459976,-66.19200134
SVMC,La Chinita International Airport,VE,10.54590034,-71.73410034
SVMD,Alberto Carnevalli Airport,VE,8.578289986,-71.16750336
SVMG,Del Caribe Santiago Mariño International Airport,VE,10.90929985,-63.98089981
SVMI,Simón Bolívar International Airport,VE,10.60379982,-67.01280212
SVMP,Metropolitano Airport,VE,10.1317997,-66.79419708
SVMT,Maturín Airport,VE,9.742819786,-63.16049957
SVMZ,Mantecal Airport,VE,7.555029869,-69.14589691
SVNX,Morichal Airport,VE,8.826199532,-63.10150146
SVOE,Sabaneta Airport,VE,8.742930412,-69.91880035
SVOF,Santa Bárbara de Monagas Airport,VE,9.702309608,-63.63040161
SVOK,Oritupano Airport,VE,9.061059952,-63.44950104
SVON,Oro Negro Airport,VE,10.32540035,-71.32959747
SVPA,Cacique Aramare Airport,VE,5.610169888,-67.61190033
SVPB,Punta Brava Airport,VE,10.78269958,-68.34780121
SVPC,General Bartolome Salom International Airport,VE,10.48149967,-68.08260345
SVPE,Pedernales Airport,VE,9.976940155,-62.23680115
SVPF,Pariaguán Airport,VE,8.819160461,-64.74440002
SVPM,Paramillo Airport,VE,7.796490192,-72.2039032
SVPP,Luepa Airport,VE,5.788829803,-61.44879913
SVPR,General Manuel Carlos Piar International Airport,VE,8.284500122,-62.76869965
SVPT,Palmarito Airport,VE,7.572470188,-70.17839813
SVQL,Tocomita Airport,VE,7.759709835,-63.09030151
SVQU,Santa Rosa de Guanare Airport,VE,8.749580383,-69.72730255
SVRA,Río de Agua Airport,VE,10.57380009,-62.98970032
SVRB,Cumarebo Airport,VE,11.51109982,-69.32009888
SVRX,Hacienda Río Yaza Airport,VE,9.846340179,-72.55169678
SVS,Stevens Village Airport,US,66.01540375,-149.0670013
SVSA,San Antonio Del Tachira Airport,VE,7.849009991,-72.44190216
SVSB,Santa Bárbara de Barinas Airport,VE,7.806280136,-71.17289734
SVSE,Santa Elena de Uairen Airport,VE,4.55629015,-61.15219879
SVSN,Los Siete Samanes Airport,VE,8.873970032,-66.8463974
SVSO,Mayor Buenaventura Vivas International Airport,VE,7.569920063,-72.04810333
SVSP,Sub Teniente Nestor Arias Airport,VE,10.27330017,-68.75920105
SVSR,San Fernando De Apure Airport,VE,7.885990143,-67.45249939
SVST,San Tomé Airport,VE,8.941929817,-64.15920258
SVSZ,Miguel Urdaneta Fernández Airport,VE,8.986599922,-71.94319916
SVTC,Tucupita Airport,VE,9.085780144,-62.10110092
SVTK,La Trinidad De Arichuna Airport,VE,7.105420113,-69.79509735
SVTM,Tumeremo Airport,VE,7.244339943,-61.54140091
SVUP,Upata Airport,VE,7.981400013,-62.33330154
SVVA,Arturo Michelena International Airport,VE,10.15040016,-67.94200134
SVVG,Juan Pablo Pérez Alfonso Airport,VE,8.622039795,-71.68740082
SVVL,Dr. Antonio Nicolás Briceño Airport,VE,9.331850052,-70.58699799
SVVP,Valle de La Pascua Airport,VE,9.219940186,-66.00019836
SVVQ,Venelac  Airport,VE,10.24540043,-70.50610352
SVWB,La Bananera Airport,VE,10.47939968,-68.478302
SVWQ,El Pardillero Airport,VE,8.602890015,-69.76180267
SWHP,Frederico Carlos Müller Airport,BR,-14.02670002,-52.15370178
SWIO,Fazenda Triângulo Airport,BR,-17.62771416,-50.14270401
SWKQ,Serra da Capivara Airport,BR,-9.078119,-42.649876
SWMK,Maturacá Airport,BR,0.62618202,-66.11986542
SWNV,Aeródromo Nacional de Aviação,BR,-16.623756,-49.349445
SWQS,Fazenda Santa Rosa,BR,-20.945934,-53.440845
SWRQ,Fazenda Vittória Airport,BR,-15.2217617,-58.58786011
SWVB,Vila Bela da Santíssima Trindade Airport,BR,-15.0013,-59.945099
SWVW,Furnaspark Resort Airport,BR,-20.53779984,-45.60609818
SWVX,Fazenda Guariba Airstrip,BR,-10.23719978,-60.1427002
SWWB,Fazenda Rio Azul Airport,BR,-11.25537872,-54.93343735
SWWH,Fazenda Marca Salto Airstrip,BR,-21.98730087,-53.90470123
SYCJ,Cheddi Jagan International Airport,GY,6.491899967,-58.26079941
SYLD,Linden Airport,GY,5.966040134,-58.27730179
SYLT,Lethem Airport,GY,3.368390083,-59.79639816
TA24,Smoky Bend Ranch Airport,US,31.4803009,-98.71360016
TA34,Flying G Airport,US,28.77140045,-100.0889969
TA50,Cielo Dorado Estates Airport,US,31.90579987,-106.6460037
TA52,Flying Bull Ranch Airport,US,29.82110023,-99.99780273
TA65,Sportsman's World Airport,US,32.82529831,-98.48349762
TA70,W J E Airport,US,31.78779984,-95.89830017
TA78,Putty Ranch Airport,US,31.97710037,-98.06240082
TA81,Morning Star Ranch Airport,US,29.79669952,-100.8830032
TA89,Vaughan Ranch Airport,US,31.5170002,-98.80169678
TAO,Qingdao Jiaodong International Airport,CN,36.38127899,120.0932312
TAPA,V C Bird International Airport,AG,17.13019943,-61.80369949
TBPB,Grantley Adams International Airport,BB,13.07089996,-59.50749969
TDCF,Canefield Airport,DM,15.33240032,-61.39189911
TDPD,Douglas-Charles Airport,DM,15.5447998,-61.3064003
TE26,Arrow 'S' Ranch Airport,US,28.78800011,-98.35700226
TE27,Harrison Piloncillo Ranch Airport,US,28.26110077,-99.60109711
TE37,Canyon Ranch Airport,US,30.2765007,-100.4560013
TE62,High Man Tower Airstrip,US,27.85470009,-97.68740082
TE78,Fossil Creek Ranch Airport,US,29.56310081,-99.97989655
TE83,Westwind Ranch Airport,US,28.92740059,-99.7589035
TE99,Barnstormer Airport,US,32.02519989,-97.25679779
TFFA,La Désirade Airport,GP,16.2968998,-61.08440018
TFFF,Martinique Aimé Césaire International Airport,MQ,14.58846378,-61.01828766
TFFG,Grand Case-Espérance Airport,MF,18.10149956,-63.05270004
TFFJ,Saint Barthélemy - Rémy de Haenen Airport,BL,17.904322,-62.846607
TFFM,Marie-Galante Airport,GP,15.86760044,-61.2757988
TFFR,Pointe-à-Pitre Le Raizet International  Airport,GP,16.2682991,-61.54790115
TFFS,Terre-de-Haut Airport,GP,15.8649,-61.5833
TGPY,Maurice Bishop International Airport,GD,12.00430012,-61.79880142
TIST,Cyril E. King Airport,VI,18.33690071,-64.98339844
TISX,Henry E Rohlsen Airport,VI,17.70009995,-64.81620026
TJ-UT44,Murghab Airport,TJ,38.18640137,74.01139832
TJ-UT45,Gissar Air Base,TJ,38.51089859,68.65809631
TJ-UT46,Farkhor Air Base,TJ,37.46720123,69.37779999
TJAB,Antonio Nery Juarbe Pol Airport,PR,18.44790077,-66.68060303
TJBQ,Rafael Hernández International Airport,PR,18.48999977,-67.145401
TJIG,Fernando Luis Ribas Dominicci Airport,PR,18.45590019,-66.10569763
TJMZ,Eugenio Maria De Hostos Airport,PR,18.25399971,-67.15550232
TJPS,Mercedita Airport,PR,18.01119995,-66.57250214
TJSJ,Luis Munoz Marin International Airport,PR,18.43880081,-66.01490021
TJVQ,Antonio Rivera Rodriguez Airport,PR,18.13339996,-65.49960327
TKPK,Robert L. Bradshaw International Airport,KN,17.30550003,-62.72779846
TKPN,Vance W. Amory International Airport,KN,17.20560074,-62.59560013
TLPC,George F. L. Charles Airport,LC,14.0177002,-61.00120163
TLPL,Hewanorra International Airport,LC,13.73320007,-60.96530151
TLT,Tuluksak Airport,US,61.091975,-160.9265139
TM-UT50,Saraghs Southeast Airport,TM,36.48899841,61.25600052
TM-UT51,Kerki Airport,TM,37.81560135,65.21089935
TM-UT52,Mary North Airport,TM,37.67789841,61.82649994
TM-UT55,Kizyl-Arvat Airport,TM,38.98649979,56.34339905
TM-UT56,Gaurdak Airport,TM,37.8125,65.96459961
TM-UT58,Kala-I-Mor Airport,TM,35.65219879,62.54999924
TN44,Deerfield Resort Airport,US,36.3429985,-84.01490021
TN65,Long Meadow Airstrip,US,35.66949844,-86.48400116
TN85,Hogue Airport,US,35.63560104,-85.40029907
TNCA,Queen Beatrix International Airport,AW,12.50440025,-70.02749634
TNCB,Flamingo International Airport,BQ,12.13140011,-68.28179932
TNCC,Hato International Airport,CW,12.19209957,-68.97509766
TNCE,F. D. Roosevelt Airport,BQ,17.49270058,-62.98419952
TNCM,Princess Juliana International Airport,SX,18.03930092,-63.12020111
TNCS,Juancho E. Yrausquin Airport,BQ,17.64599991,-63.22240067
TNW,Jumandy Airport,EC,-1.060175,-77.591728
TQPF,Clayton J Lloyd International Airport,AI,18.20490074,-63.06169891
TR-0017,Bingöl Airport,TR,38.865452,40.583084
TR-0041,Fly Pergamon Sport Airfield,TR,39.09220123,27.14699936
TS04,Rio Vista Ranch Airport,US,29.83939934,-100.9810028
TS36,Silver Wings Airport,US,30.22470093,-99.14189911
TS65,Ducote Airpark,US,31.3635006,-100.6139984
TSG,Tanacross Airport,US,63.37440109,-143.3359985
TT-TT01,Camden Airfield,TT,10.25339985,61.2643013
TT12,Pastrana Ranch Airport,US,32.27479935,-97.69499969
TT16,Cosmo Field,US,32.94039917,-98.39759827
TT19,Circle C Ranch Airport,US,30.16047287,-94.70963287
TT40,Burkett Ranch/Jackson Pasture Airport,US,33.07920074,-98.79910278
TT65,3 Barrel Ranch Airport,US,30.03242493,-96.41976929
TT66,Rowdy T Ranch Airport,US,32.10480118,-96.81060028
TT75,Berkley Ranch Airport,US,30.435489,-95.745889
TTCP,A.N.R. Robinson International Airport,TT,11.15060043,-60.84469986
TTPP,Piarco International Airport,TT,10.59529972,-61.35189819
TUPJ,Terrance B. Lettsome International Airport,VG,18.44239998,-64.54740143
TVSB,J F Mitchell Airport,VC,12.98960018,-61.26699829
TVSC,Canouan Airport,VC,12.705038,-61.352089
TVSM,Mustique Airport,VC,12.88650036,-61.18450165
TX07,Nix River Ranch Strip,US,29.94199944,-101.2369995
TX13,Mesa Vista Ranch Airport,US,35.88130188,-101.0329971
TX25,Lochridge Ranch Airport,US,31.99609947,-95.95249939
TX31,Edwards Lucian Wells Ranch Airport,US,32.06689835,-101.5670013
TX82,Laguna Park Community Airport,US,31.86599922,-97.38269806
TXKF,L.F. Wade International Airport,BM,32.36669922,-64.69409943
U37,Midway Airport,US,43.44940186,-112.810997
U41,Dubois Municipal Airport,US,44.16859818,-112.2220001
U46,Big Southern Butte Airport,US,43.42950058,-113.0579987
U48,Coxs Well Airport,US,43.217347,-113.23326
U53,Henry's Lake Airport,US,44.63330078,-111.3509979
U61,Twin Bridges Airport,US,43.93790054,-114.112999
U65,Carey Airport,US,43.30879974,-113.9410019
U74,Crescent Valley Airport,US,40.41630173,-116.5699997
U86,Camas County Airport,US,43.34189987,-114.8040009
U87,Smiley Creek Airport,US,43.91790009,-114.8000031
U88,Garden Valley Airport,US,44.06930161,-115.9380035
U91,Grasmere Airport,US,42.37200165,-115.8840027
U92,Antelope Valley Airport,US,43.67620087,-113.6090012
U93,Magic Reservoir Airport,US,43.27610016,-114.4029999
U94,Hazelton Municipal Airport,US,42.57519913,-114.1409988
U99,Laidlaw Corrals Airport,US,43.03710175,-113.737999
UA30,Batken Airport,KG,40.04940033,70.83170319
UA34,Chardara Airport,KZ,41.27080154,67.96469879
UA36,Lugovoy Airport,KZ,42.97399902,72.70639801
UA66,Chirchik Airport,UZ,41.51499939,69.56060028
UAAA,Almaty International Airport,KZ,43.34730148,77.02519989
UAAH,Balkhash Airport,KZ,46.88729858,74.99169922
UAAT,Taldykorgan Airport,KZ,45.11049652,78.43437958
UACC,Nursultan Nazarbayev International Airport,KZ,51.01100159,71.44960022
UACK,Kokshetau Airport,KZ,53.31940079,69.58460236
UACP,Petropavl Airport,KZ,54.7696991,69.16629791
UADD,Taraz Airport,KZ,42.86309814,71.29160309
UAFL,Issyk-Kul International Airport,KG,42.584999,76.701698
UAFM,Manas International Airport,KG,43.057999,74.452202
UAFO,Osh Airport,KG,40.61584473,72.78065491
UAFW,Kant Air Base,KG,42.85839844,74.83110046
UAII,Shymkent Airport,KZ,42.36780167,69.46279907
UAIT,Hazrat Sultan International Airport,KZ,43.302776,68.533607
UAKD,Zhezkazgan National Airport,KZ,47.70149994,67.7256012
UAKK,Sary-Arka Airport,KZ,49.6629982,73.31510162
UAOO,Kyzylorda Airport,KZ,44.700523,65.575775
UARR,Uralsk Airport,KZ,51.144291,51.52816
UASK,Ust-Kamenogorsk Airport,KZ,50.04389954,82.48090363
UASP,Pavlodar Airport,KZ,52.18669891,77.06169891
UASS,Semey Airport,KZ,50.34980011,80.21269989
UATE,Aktau Airport,KZ,43.866501,51.078098
UATG,Atyrau International Airport,KZ,47.13359833,51.81140137
UATT,Aktobe Airport,KZ,50.255501,57.191799
UAUR,Arkalyk North Airport,KZ,50.31890106,66.93479919
UAUU,Kostanay West Airport,KZ,53.21670151,63.54330063
UB12,Nasosnaya Air Base,AZ,40.60279846,49.55749893
UB13,Khojaly Airport,AZ,39.89640045,46.77619934
UB14,Kyurdamir Air Base,AZ,40.27320099,48.14889908
UB16,Balakan Airport,AZ,41.75740051,46.35039902
UB18,Baku Kala Air Base,AZ,40.41849899,50.20000076
UBBB,Heydar Aliyev International Airport,AZ,40.490929,50.030434
UBBG,Ganja International Airport,AZ,40.74801636,46.30479813
UBBL,Lankaran International Airport,AZ,38.77164459,48.79715347
UBBN,Nakhchivan Airport,AZ,39.19900131,45.4455986
UD21,Arzni Airport,AM,40.29629898,44.55609894
UDLS,Stepanavan Airport,AM,41.0542984,44.32820129
UDSG,Shirak International Airport,AM,40.73709869,43.85169983
UDYE,Erebuni Airport,AM,40.11149979,44.45629883
UDYZ,Zvartnots International Airport,AM,40.147202,44.373299
UEEE,Yakutsk Airport,RU,62.08190155,129.7570038
UELL,Chulman Airport,RU,56.90810013,124.8860016
UERP,Polyarny Airport,RU,66.41369629,112.0210037
UERR,Mirny Airport,RU,62.52769852,114.0169983
UEST,Tiksi Airport,RU,71.68430328,128.8970032
UG-0001,Kisoro Airport,UG,-1.278300047,29.71890068
UG0U,Gudauta Air Base,GE,43.11579895,40.57040024
UG11,Dollyar Air Base,AZ,40.89149857,45.94309998
UG22,Tbilisi Marneuli Air Base,GE,41.45940018,44.7682991
UG24,Tbilisi Soganlug Air Base,GE,41.65779877,44.92689896
UG25,Telavi Kurdgelauri Airport,GE,41.95500183,45.4980011
UG26,Kutaisi West Airport,GE,42.24909973,42.61600113
UG27,Vaziani Air Base,GE,41.63700104,45.02170181
UG28,Bolshiye Shiraki Air Base,GE,41.38830185,46.35609818
UGAM,Ambrolauri Airport,GE,42.528988,43.129395
UGKO,David the Builder Kutaisi International Airport,GE,42.174801,42.467701
UGSB,Batumi International Airport,GE,41.61619949,41.59019852
UGSS,Sukhumi Babushara /  Vladislav Ardzinba International Airport,GE,42.86709976,41.10929871
UGTB,Tbilisi International Airport,GE,41.67779922,44.94010162
UHBB,Ignatyevo Airport,RU,50.43780136,127.4079971
UHHH,Khabarovsk Novy Airport,RU,48.51470184,135.1730042
UHMA,Ugolny Yuri Ryktheu Airport,RU,64.719803,177.731995
UHMD,Provideniya Bay Airport,RU,64.369003,-173.251999
UHMM,Sokol Airport,RU,59.91189957,150.6900024
UHMP,Pevek Airport,RU,69.79419708,170.5899963
UHPP,Yelizovo Airport,RU,53.18420029,158.4440002
UHSS,Yuzhno-Sakhalinsk Airport,RU,46.87039948,142.7169952
UHWW,Vladivostok International Airport,RU,43.3913002,132.1289978
UIAA,Chita-Kadala International Airport,RU,52.02870178,113.2850037
UIBB,Bratsk Airport,RU,56.37649918,101.6750031
UIII,Irkutsk International Airport,RU,52.27370071,104.3700027
UIUU,Baikal International Airport,RU,51.80670166,107.4169998
UK59,Chuhuiv Air Base,UA,49.84930038,36.63909912
UK61,Jagellon Airfield,UA,49.74629974,23.65749931
UKBB,Boryspil International Airport,UA,50.36059952,30.90810013
UKCM,Mariupol International Airport,UA,47.06529999,37.44350052
UKDD,Dnipro International Airport,UA,48.35720062,35.08140182
UKDE,Zaporizhzhia International Airport,UA,47.8567009,35.3091011
UKDR,Kryvyi Rih International Airport,UA,48.0544014,33.21170044
UKFF,Simferopol International Airport,UA,45.03609848,33.96969986
UKFK,Kerch Airport,UA,45.37070084,36.3927002
UKHH,Kharkiv International Airport,UA,49.92490005,36.2745018
UKKE,Cherkasy International Airport,UA,49.42520142,31.98660088
UKKK,Ihor Sikorsky Kyiv International Airport (Zhuliany),UA,50.40110016,30.43510056
UKKM,Hostomel Airport,UA,50.61769867,30.18129921
UKLH,Khmelnytskyi Airport,UA,49.36869812,26.93029976
UKLI,Ivano-Frankivsk International Airport,UA,48.88669968,24.67000008
UKLL,Lviv International Airport,UA,49.82080078,23.94389915
UKLN,Chernivtsi International Airport,UA,48.26819992,25.97400093
UKLR,Rivne International Airport,UA,50.61270142,26.12540054
UKLT,Ternopil International Airport,UA,49.52640152,25.68689919
UKLU,Uzhhorod International Airport,UA,48.63639832,22.24990082
UKOH,Kherson International Airport,UA,46.66655731,32.49736786
UKON,Mykolaiv International Airport,UA,47.05059814,31.90670013
UKOO,Odessa International Airport,UA,46.43880081,30.67130089
ULAA,Talagi Airport,RU,64.60160065,40.69070053
ULBC,Cherepovets Airport,RU,59.267601,38.003799
ULLI,Pulkovo Airport,RU,59.79990005,30.21829987
ULLP,Pushkin Airport,RU,59.675,30.325
ULMM,Murmansk Airport,RU,68.79100037,32.73360062
ULOO,Pskov Airport,RU,57.77539825,28.39039993
ULPB,Petrozavodsk Airport,RU,61.87480164,34.145401
UMBB,Brest Airport,BY,52.11299896,23.87879944
UMGG,Gomel Airport,BY,52.53110123,30.99900055
UMII,Vitebsk Vostochny Airport,BY,55.12099838,30.33160019
UMKK,Khrabrovo Airport,RU,54.8854599,20.57479477
UMMG,Hrodna Airport,BY,53.61339951,24.05310059
UMMS,Minsk National Airport,BY,53.90530014,28.0333004
UMOO,Mogilev Airport,BY,53.96319962,30.08169937
UNAA,Abakan International Airport,RU,53.72679901,91.37470245
UNBB,Barnaul Airport,RU,53.35879898,83.51879883
UNBG,Gorno-Altaysk Airport,RU,51.95995331,85.82937622
UNCC,Gorodskoy Aeroport Airfield,RU,55.1,82.9
UNEE,Kemerovo Airport,RU,55.26160049,86.0868988
UNKL,Krasnoyarsk International Airport,RU,56.17950058,92.46589661
UNNT,Novosibirsk Tolmachevo Airport,RU,55.04999924,82.59333038
UNOO,Omsk Central Airport,RU,54.96630096,73.28900146
UNTR,Beryozkino Airfield,RU,56.5,84.7
UNTT,Bogashevo Airport,RU,56.37379837,85.19940186
UNWW,Spichenkovo Airport,RU,53.80064,86.87146
UOHH,Khatanga Airport,RU,71.97290039,102.4550018
UOOO,Norilsk-Alykel Airport,RU,69.298042,87.30864
URKA,Anapa Vityazevo Airport,RU,44.99369812,37.33670044
URKG,Gelendzhik Airport,RU,44.568501,38.008301
URKK,Krasnodar Pashkovsky International Airport,RU,45.02600098,39.17340088
URMG,Khankala Air Base,RU,43.38750076,45.68439865
URML,Makhachkala Uytash International Airport,RU,42.82640076,47.64289856
URMM,Mineralnyye Vody Airport,RU,44.234402,43.061298
URMN,Nalchik Airport,RU,43.50830078,43.62440109
URMO,Vladikavkaz Beslan International Airport,RU,43.20780182,44.58860016
URMS,Magas Airport,RU,43.324902,44.993698
URMT,Stavropol Shpakovskoye Airport,RU,45.10639954,42.09659958
URRP,Platov International Airport,RU,47.48453522,39.90536118
URRT,Taganrog Yuzhny Airport,RU,47.20130157,38.83179855
URSS,Sochi International Airport,RU,43.4394989,39.92589951
URWA,Astrakhan Narimanovo Boris M. Kustodiev International Airport,RU,46.28458405,47.99013519
URWI,Elista Airport,RU,46.376556,44.303276
URWW,Volgograd International Airport,RU,48.774822,44.318504
US-0087,Mettie Airstrip,US,46.71689987,-120.3320007
US-0248,Santa Margarita Ranch Airport,US,35.40459824,-120.6149979
US-0400,Flugplatz Airport,US,38.02840424,-97.73392487
US-0408,Coose Field,US,37.39186859,-93.96166229
US-0533,Arland Airport,US,38.97225189,-97.60230255
US-0571,Williston Basin International Airport,US,48.26955795,-103.7593613
US-0655,Davis Field,US,37.2577858,-96.96044922
US-0661,Chandler Ranch Airport,US,30.45787811,-101.7401123
US-0731,Pom Wonderful Airstrip,US,36.65565491,-119.5907288
US-0778,Flying L Airport,US,46.02312851,-121.278389
US-0783,Colvin Airport,US,41.34766769,-82.82881927
US-0784,Glenwood Field,US,43.00507355,-96.87662506
US-0884,Bent Hickory Air Ranch Airport,US,34.32741928,-93.26177216
US-0885,Gove County Airport,US,39.04410172,-100.2338409
US-0903,Oldstown Flying Tails Airport,US,41.32473755,-80.79444122
US-0916,Zamora Airport,US,38.80294418,-121.8306198
US-0937,Kutcher-Lakeview Airport,US,40.52263641,-104.4583359
US-0951,Two Hearted Airstrip,US,46.61964035,-85.42618561
US-0961,A J Patrol Airport,US,30.13948059,-92.33322144
US-0962,Big Sandy Airport,US,34.87159348,-113.5898743
US-0967,W E Ranch Airport,US,42.45002365,-111.7779007
US-0F3,Spirit Lake Municipal Airport,US,43.39149857,-95.14050293
US-1000,Jefferson River Airport,US,45.61168289,-112.3273239
US-1021,D I's Cajun Restaurant Airport,US,30.36513901,-92.58511353
US-1062,Squaw Rock Airstrip,US,46.343178,-113.623802
US-1085,Flying W Airport,US,42.78077316,-75.16648102
US-1107,Papas Dream Airport,US,37.29685974,-95.26596832
US-1110,Old Boston Airport,US,39.02661514,-84.05094147
US-1113,Besch Airport,US,42.97369385,94.04000092
US-1114,Stagecoach Airport,US,41.60327911,-94.61792755
US-1116,Cougar Ranch Airport,US,44.73972321,-114.9199982
US-1117,Black Landing Field,US,40.37223816,-76.74654388
US-1144,Thurmond Airport,US,31.9215889,-108.7806015
US-1149,Hillbillies Airport,US,39.03065491,-97.95992279
US-1170,Agape Farm Airport,US,44.06060028,-120.7890015
US-1173,Grave-King Airport,US,42.67344284,-123.1921082
US-1192,Knight Field,US,41.95944214,-94.08695984
US-1193,Landing Pointe Airport,US,45.73368835,-108.6790848
US-1262,Flying C Airport,US,58.6534996,-156.5879974
US-1274,Ottertail Lake Airport,US,45.81849289,-111.6994629
US-1504,Stevens Ranch Airport,US,45.29109955,-106.1474991
US-1586,Cuba Airport,US,35.94860077,-106.9629974
US-1628,Halter Ranch Airport,US,35.64194489,-120.8550034
US-1833,Stock Island Airport,US,30.4137001,-85.75350189
US-1953,Nolnacs Airport,US,40.14444351,-79.3730545
US-2039,Iwan Airfield,US,42.96350098,-74.12819672
US-2546,Willys Lake Airport,US,38.1977005,-98.18569946
US-2573,McCrea Airport,US,31.8185997,-100.9132996
US-2862,Moose Meadows Airport,US,60.55296707,-150.6461182
US-3052,Wieser Angus Ranch Airport,US,30.25429916,-98.82450104
US-3224,St Cloud Seaplane Base,US,28.27429962,-81.28970337
US-3281,Cider Run Airport,US,45.33520126,-122.4117966
US-3282,Pair-A-Dice Airport,US,44.67309952,-123.0089035
US-3283,Nelson Airfield,US,35.13639832,-89.65969849
US-3389,Mggenas Airport,US,41.47777939,-92.38417053
US-3409,STOL-It Farm Airport,US,34.55096817,-83.04257965
US-3783,Maxwell Aviation Airport,US,38.28219986,-98.07800293
US-3785,Marmande Airport,US,29.47260094,-90.75839996
US-3787,Flying E Ranch Airport,US,34.16999817,-96.22509766
US-3T9,Big Bend Ranch State Park Airport,US,29.46940041,-103.9449997
US-4185,Cedarville Reservoir Seaplane Base,US,41.19929886,-85.0177002
